survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,age_group,fare_per_person,title,fare_bin,sex_male,embarked_C,embarked_Q,embarked_S,pclass_1,pclass_2,pclass_3,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman,fare_bin_Low,fare_bin_Medium,fare_bin_High,fare_bin_Very_High,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G
0,3,male,-0.3303837181582764,0,0,-0.5347876958934658,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.381041929579131,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,0.4130049485184879,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,0.9248289137124927,man,Very_High,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,2,male,-2.04567970290181,0,2,0.04013792229588093,C,Second,child,False,,Cherbourg,yes,False,0.6933643386729765,0,Child,-0.23911736162583297,child,Very_High,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q,Third,man,True,,Queenstown,yes,True,-0.6223367722723301,1,Adult,-0.359956455641213,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,female,2.3140309249880042,0,0,0.8626315136922753,S,First,woman,False,B,,yes,True,-0.6223367722723301,1,Senior,1.5443254093770087,woman,Very_High,0,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,3,female,-1.0450903784680818,1,0,-0.3912351533531055,C,Third,child,False,,Cherbourg,yes,False,0.035513783200323175,0,Teen,-0.37373844854388466,child,Medium,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,2,male,-2.0578297161270767,1,1,-0.3090581042013132,S,Second,child,False,,Southampton,yes,False,0.6933643386729765,0,Child,-0.3994917192748093,child,High,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.47332505022023746,0,0,-0.5174906876893942,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3572100726607992,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.8306783803751403,0,0,-0.5089627002337703,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.34546019230889435,man,Medium,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,0.6702056062754514,1,1,0.9230486127974724,C,First,woman,False,E,Cherbourg,yes,False,0.6933643386729765,0,Middle_Age,0.16637475199002633,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,3,male,-0.6162663822821985,0,0,-0.5020282106584818,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.33590583693077525,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,male,0.741676272306432,0,0,-0.09958869496156147,C,First,man,True,C,Cherbourg,yes,True,-0.6223367722723301,1,Middle_Age,0.21857623553041283,man,High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,3,male,-0.6877370483131792,0,0,-0.5161363101392413,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3553440082172934,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,-0.9736197124371013,0,0,-0.4668775221216741,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.2874751389796198,man,Medium,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,0.026969611996626397,0,0,-0.0747201806225955,C,First,woman,False,,Cherbourg,yes,True,-0.6223367722723301,1,Adult,0.25284013067952965,woman,High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,3,male,0.3485876091360389,0,0,-0.5445916294309427,C,Third,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.39454981132060973,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.8846176043683931,0,0,-0.5233099200447122,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3652278241256925,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.3843229421515292,0,0,-0.5166948952305473,C,Third,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,-0.11597172006533471,0,1,-0.03646092779341709,S,Second,man,True,,Southampton,no,False,0.035513783200323175,0,Adult,-0.1293340844452346,man,High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,1,female,0.3843229421515292,1,0,1.0367914584959785,C,First,woman,False,C,Cherbourg,yes,False,0.035513783200323175,0,Adult,0.6100306948721034,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,3,male,-1.8312677048088681,4,2,-0.06945953335858349,S,Third,child,False,,Southampton,no,False,3.324766560563589,0,Child,-0.44646337773472494,child,High,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,3.171678917359771,0,0,-0.5190057541014297,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Senior,-0.35929753458065306,man,Low,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,-1.4739143746539654,1,1,-0.3760921410833167,C,Third,child,False,,Cherbourg,no,False,0.6933643386729765,0,Child,-0.4302782683469978,child,Medium,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,-0.9736197124371013,0,1,0.08596868125995377,S,First,woman,False,D,Southampton,yes,False,0.035513783200323175,0,Teen,-0.044992188693562495,woman,Very_High,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,2,female,1.0275589364303541,1,0,-0.1703683126955415,S,Second,woman,False,,Southampton,no,False,0.035513783200323175,0,Middle_Age,-0.22158303292362594,woman,High,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,3,female,-0.8306783803751403,0,1,-0.48887659249845167,S,Third,woman,False,,Southampton,yes,False,0.035513783200323175,0,Teen,-0.44100374609008536,woman,Medium,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,1,female,1.0990296024613346,1,1,2.4860997797312927,S,First,woman,False,,Southampton,yes,False,0.6933643386729765,0,Middle_Age,0.8842332264521019,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,male,1.5278535986472181,0,0,-0.15984701816751742,S,First,man,True,E,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,3,female,-0.40185438418925695,0,3,-0.29933451509477754,C,Third,woman,False,,Cherbourg,yes,False,1.3512148941456297,0,Adult,-0.4373249898089792,woman,High,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,3,male,0.8131469383374125,2,0,-0.39785209112991193,S,Third,man,True,,Southampton,no,False,0.6933643386729765,0,Middle_Age,-0.44027190443215686,man,Medium,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,-0.6162663822821985,1,0,-0.4477478957070849,S,Second,man,True,,Southampton,no,False,0.035513783200323175,0,Adult,-0.41267014048600803,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,1.3134416005542764,0,0,-0.1717226902456944,S,First,woman,False,D,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.11918985412403628,woman,High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,2,male,-0.40185438418925695,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,2,female,0.8846176043683931,0,0,-0.4190534560852011,S,Second,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,woman,Medium,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,2,female,-0.18744238609631528,1,0,-0.4026344977335592,C,Second,woman,False,,Cherbourg,yes,False,0.035513783200323175,0,Adult,-0.381591469743638,woman,Medium,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,male,0.09844027802760695,0,0,0.2982271900309527,S,First,man,True,A,Southampton,no,True,-0.6223367722723301,1,Adult,0.7666878591781076,man,Very_High,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.4860071485362633,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3138319814020173,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,3,male,-1.8312677048088681,1,1,-0.45476272971331483,S,Third,child,False,,Southampton,yes,False,0.6933643386729765,0,Child,-0.46640910650103445,child,Medium,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,1.2419709345232959,1,1,0.3376036130427431,S,First,woman,False,D,Southampton,yes,False,0.6933643386729765,0,Middle_Age,-0.10250106173640575,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,male,0.24138161008956807,0,0,-0.5720904674019147,S,First,man,True,B,Southampton,no,True,-0.6223367722723301,1,Adult,-0.4324377723028062,man,Low,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3,male,1.2419709345232959,0,0,-0.49557196174355794,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.32701040261321607,man,Medium,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,2,female,-0.11597172006533471,1,0,-0.2086275655247199,C,Second,woman,False,,Cherbourg,yes,False,0.035513783200323175,0,Adult,-0.24793987534602346,woman,High,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,3,female,-1.0450903784680818,0,0,-0.5295270486294538,C,Third,child,False,,Cherbourg,yes,True,-0.6223367722723301,1,Teen,-0.3737937979129717,child,Low,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.6877370483131792,0,0,-0.4793921237220984,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3047177852923522,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,1.885206928802121,0,1,0.9230486127974724,C,First,woman,False,C,Cherbourg,yes,False,0.035513783200323175,0,Middle_Age,0.5316731201924365,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,2,female,-0.3303837181582764,0,1,-0.1703683126955415,S,Second,woman,False,,Southampton,yes,False,0.035513783200323175,0,Adult,-0.22158303292362594,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,3,male,0.24138161008956807,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
